PeakID (cmd=annotatePeaks.pl beds/community1.bed mm10)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
4209	chr9	25570157	25570771	+	0	NA	intron (NM_026189, intron 3 of 7)	intron (NM_026189, intron 3 of 7)	88867	NM_026189	67484		NM_026189	ENSMUSG00000036611	Eepd1	2310005P05Rik	endonuclease/exonuclease/phosphatase family domain containing 1	protein-coding
771	chr1	161750617	161751051	+	0	NA	Intergenic	Intergenic	37661	NM_010177	14103		NM_010177	ENSMUSG00000000817	Fasl	APT1LG1|CD178|CD95-L|CD95L|Fas-L|Faslg|Tnfsf6|Tnlg1a|gld	Fas ligand	protein-coding
5630	chr5	151418083	151418386	+	0	NA	intron (NR_131166, intron 1 of 3)	Lx9|LINE|L1	11730	NR_131166	100042166		NR_131166	ENSMUSG00000097321	Gm3704	-	predicted gene 3704	ncRNA
3889	chr7	103859130	103859501	+	0	NA	Intergenic	Intergenic	-6108	NM_008221	15135		NM_008221	ENSMUSG00000052187	Hbb-y	Ey|Hby	hemoglobin Y, beta-like embryonic chain	protein-coding
5919	chr2	126817486	126818063	+	0	NA	intron (NM_021450, intron 23 of 38)	B4A|SINE|B4	-34314	NM_029163	75083		NM_029163	ENSMUSG00000027364	Usp50	1700086G18Rik|4930511O11Rik	ubiquitin specific peptidase 50	protein-coding
69	chr11	12048968	12049309	+	0	NA	Intergenic	Intergenic	-11718	NM_010345	14783		NM_010345	ENSMUSG00000020176	Grb10	5730571D09Rik|Meg1|mKIAA0207	growth factor receptor bound protein 10	protein-coding
3009	chr4	43975264	43975614	+	0	NA	intron (NM_027450, intron 4 of 4)	intron (NM_027450, intron 4 of 4)	-8065	NM_001002787	442829		NM_001002787	ENSMUSG00000070999	Ccin	4933417A14Rik	calicin	protein-coding
3673	chr6	117917670	117917907	+	0	NA	intron (NM_001166431, intron 2 of 2)	intron (NM_001166431, intron 2 of 2)	494	NM_001166427	98758		NM_133834	ENSMUSG00000042079	Hnrnpf	4833420I20Rik|Hnrpf	heterogeneous nuclear ribonucleoprotein F	protein-coding
263	chr17	24877406	24878004	+	0	NA	promoter-TSS (NM_001364895)	promoter-TSS (NM_001364895)	-139	NM_001364895	16005		NM_008340	ENSMUSG00000046070	Igfals	ALS|Albs	insulin-like growth factor binding protein, acid labile subunit	protein-coding
2646	chr2	103956837	103957394	+	0	NA	promoter-TSS (NM_001142337)	promoter-TSS (NM_001142337)	-880	NM_001142337	16909		NM_008505	ENSMUSG00000032698	Lmo2	Rbtn-2|Rbtn2|Rhom-2|Ttg2	LIM domain only 2	protein-coding
4482	chr11	53481105	53481718	+	0	NA	Intergenic	L2b|LINE|L2	-1216	NM_183173	237761		NM_183173	ENSMUSG00000044352	Sowaha	A830006N08Rik|Ankrd43	sosondowah ankyrin repeat domain family member A	protein-coding
5746	chr8	124020365	124021846	+	0	NA	promoter-TSS (NM_001029876)	promoter-TSS (NM_001029876)	-49	NM_001357315	102162		NM_133966	ENSMUSG00000038697	Taf5l	1110005N04Rik	TATA-box binding protein associated factor 5 like	protein-coding
573	chr9	44488763	44489405	+	0	NA	intron (NM_001357490, intron 1 of 7)	intron (NM_001357490, intron 1 of 7)	6259	NM_001357490	80288		NM_030256	ENSMUSG00000063382	Bcl9l	B9L|BCL9-2|DLNB11	B cell CLL/lymphoma 9-like	protein-coding
3847	chr7	84171159	84171881	+	0	NA	intron (NR_169136, intron 2 of 2)	intron (NR_169136, intron 2 of 2)	19380	NR_169136	117997403		NR_169136		Gm53174	-	predicted gene, 53174	ncRNA
2730	chr2	156007699	156008567	+	0	NA	promoter-TSS (NM_001145352)	promoter-TSS (NM_001145352)	105	NM_001356414	66366		NM_025516	ENSMUSG00000005881	Ergic3	2310015B14Rik|CGI-54|D2Ucla1|NY-BR-84|Sdbcag84	ERGIC and golgi 3	protein-coding
497	chr6	116650245	116650836	+	0	NA	promoter-TSS (NM_001166580)	promoter-TSS (NM_001166580)	-144	NM_145980	213393		NM_145980	ENSMUSG00000048489	Depp1	8430408G22Rik|Depp|Fseg	DEPP1 autophagy regulator	protein-coding
6035	chr6	121037024	121037400	+	0	NA	intron (NM_153396, intron 6 of 17)	intron (NM_153396, intron 6 of 17)	-27252	NR_138098	100043793		NR_138098	ENSMUSG00000097011	Gm4651	-	predicted gene 4651	ncRNA
908	chr10	60349217	60349441	+	0	NA	intron (NM_001159572, intron 1 of 6)	intron (NM_001159572, intron 1 of 6)	2478	NM_028732	74048		NM_028732	ENSMUSG00000020101	Vsir	4632428N05Rik|Dies1|PD-1H|VISTA	V-set immunoregulatory receptor	protein-coding
4350	chr9	107975335	107975667	+	0	NA	promoter-TSS (NM_023738)	promoter-TSS (NM_023738)	-66	NM_023738	74153		NM_023738	ENSMUSG00000032596	Uba7	1300004C08Rik|Ube1l	ubiquitin-like modifier activating enzyme 7	protein-coding
980	chr10	82889548	82889939	+	0	NA	intron (NM_001042523, intron 13 of 14)	intron (NM_001042523, intron 13 of 14)	23117	NM_025499	66341		NM_025499	ENSMUSG00000109864	Eid3	1700027M21Rik|NS4EB	EP300 interacting inhibitor of differentiation 3	protein-coding
694	chr1	119293651	119294359	+	0	NA	Intergenic	Intergenic	128243	NM_008381	16324		NM_008381	ENSMUSG00000037035	Inhbb	-	inhibin beta-B	protein-coding
3577	chr6	39205971	39206166	+	0	NA	intron (NM_001033430, intron 1 of 19)	CpG	705	NM_001033430	338523		NM_001033430	ENSMUSG00000042599	Kdm7a	A630082K20Rik|Jhdm1d|mKIAA1718	lysine (K)-specific demethylase 7A	protein-coding
436	chr4	154592302	154593180	+	0	NA	intron (NM_001291029, intron 1 of 15)	intron (NM_001291029, intron 1 of 15)	42459	NR_151634	102634405		NR_151634	ENSMUSG00000086565	Gm13133	-	predicted gene 13133	ncRNA
5818	chr17	50425030	50425457	+	0	NA	Intergenic	Intergenic	-84304	NM_013880	224860		NM_013880	ENSMUSG00000038910	Plcl2	PLC-L2|PRIP-2|Plce2|mKIAA1092	phospholipase C-like 2	protein-coding
3988	chr8	10854371	10855135	+	0	NA	Intergenic	Intergenic	27701	NR_040705	320014		NR_040705	ENSMUSG00000109473	B930025P03Rik	-	RIKEN cDNA B930025P03 gene	ncRNA
1257	chr11	96925546	96926042	+	0	NA	Intergenic	Intergenic	-3487	NM_146026	217138		NM_146026	ENSMUSG00000047040	Prr15l	Atad4|E230006A12Rik	proline rich 15-like	protein-coding
2311	chr18	60523296	60523543	+	0	NA	Intergenic	Intergenic	-2735	NM_001357462	67665		NM_026302	ENSMUSG00000024603	Dctn4	1110001K06Rik|4930547K17Rik|C130039E17Rik|p62	dynactin 4	protein-coding
3391	chr5	115266796	115267895	+	0	NA	intron (NM_016698, intron 1 of 16)	intron (NM_016698, intron 1 of 16)	5550	NM_001302449	50849		NM_016698	ENSMUSG00000041740	Rnf10	RIE2|mKIAA0262	ring finger protein 10	protein-coding
1580	chr13	41828252	41828824	+	0	NA	intron (NM_001145875, intron 1 of 6)	intron (NM_001145875, intron 1 of 6)	18950	NM_175417	109254		NM_175417	ENSMUSG00000058022	Adtrp	9530008L14Rik	androgen dependent TFPI regulating protein	protein-coding
5882	chr13	95610817	95611165	+	0	NA	intron (NM_010169, intron 1 of 1)	intron (NM_010169, intron 1 of 1)	7475	NM_010169	14062		NM_010169	ENSMUSG00000048376	F2r	Cf2r|Par1|ThrR	coagulation factor II thrombin receptor	protein-coding
3912	chr7	115951636	115952104	+	0	NA	intron (NM_001025559, intron 1 of 15)	intron (NM_001025559, intron 1 of 15)	43216	NM_011445	20679		NM_011445	ENSMUSG00000051910	Sox6	SOX-LZ	SRY (sex determining region Y)-box 6	protein-coding
2884	chr3	94942232	94943307	+	0	NA	intron (NM_009150, intron 9 of 11)	intron (NM_009150, intron 9 of 11)	9686	NM_009150	20341		NM_009150	ENSMUSG00000068874	Selenbp1	Lp56|Lpsb|MTO|SBP56	selenium binding protein 1	protein-coding
2435	chr19	36409204	36410337	+	0	NA	promoter-TSS (NM_001368693)	promoter-TSS (NM_001368693)	22	NM_001368693	76073		NM_029508	ENSMUSG00000024805	Pcgf5	0610009F02Rik|1110054A01Rik|5830406C17Rik|5830443C21Rik|9530023M17Rik	polycomb group ring finger 5	protein-coding
2992	chr4	35037800	35038185	+	0	NA	intron (NM_178061, intron 2 of 3)	intron (NM_178061, intron 2 of 3)	-114063	NM_199157	387510		NM_199157	ENSMUSG00000042993	Ifnk	If1fa	interferon kappa	protein-coding
3168	chr4	135272168	135273262	+	0	NA	promoter-TSS (NM_013885)	promoter-TSS (NM_013885)	45	NM_013885	29876		NM_013885	ENSMUSG00000037242	Clic4	D0Jmb3|TU-74|mc3s5|mtCLIC	chloride intracellular channel 4	protein-coding
5994	chr2	151037370	151037665	+	0	NA	intron (NM_026086, intron 1 of 1)	intron (NM_026086, intron 1 of 1)	1862	NM_026086	67311		NM_026086	ENSMUSG00000053916	Nanp	1600031M04Rik|Hdhd4	N-acetylneuraminic acid phosphatase	protein-coding
4103	chr8	93325137	93325466	+	0	NA	intron (NM_021456, intron 7 of 13)	MTD|LTR|ERVL-MaLR	11908	NM_021456	12623		NM_021456	ENSMUSG00000057074	Ces1g	CEH|Ces-1|Ces1|Ses-1	carboxylesterase 1G	protein-coding
2823	chr3	26384825	26385197	+	0	NA	Intergenic	Intergenic	-53102	NM_138666	192167		NM_138666	ENSMUSG00000063887	Nlgn1	6330415N05Rik|NL1|Nlg1|mKIAA1070	neuroligin 1	protein-coding
2004	chr16	22857265	22858307	+	0	NA	promoter-TSS (NM_001190805)	promoter-TSS (NM_001190805)	-59	NM_001190805	67838		NM_026400	ENSMUSG00000004460	Dnajb11	1810031F23Rik|ABBP-2|Dj9|ERdj3|ERj3p	DnaJ heat shock protein family (Hsp40) member B11	protein-coding
829	chr1	184669234	184669723	+	0	NA	Intergenic	B3|SINE|B2	-43019	NR_040627	74971		NR_040627	ENSMUSG00000092578	4930488B22Rik	-	RIKEN cDNA 4930488B22 gene	ncRNA
5002	chr2	121055821	121056416	+	0	NA	intron (NM_028799, intron 6 of 12)	intron (NM_028799, intron 6 of 12)	-19241	NM_013513	13828		NM_013513	ENSMUSG00000023216	Epb42	Epb4.2	erythrocyte membrane protein band 4.2	protein-coding
1759	chr14	57745374	57746726	+	0	NA	promoter-TSS (NM_015771)	promoter-TSS (NM_015771)	73	NM_015771	50523		NM_015771	ENSMUSG00000021959	Lats2	4932411G09Rik	large tumor suppressor 2	protein-coding
1669	chr13	111548018	111548842	+	0	NA	intron (NR_151444, intron 1 of 1)	intron (NR_151444, intron 1 of 1)	1479	NR_151444	102636218		NR_151444	ENSMUSG00000085634	Gm15290	-	predicted gene 15290	ncRNA
1771	chr14	63124239	63124669	+	0	NA	intron (NM_007798, intron 1 of 9)	intron (NM_007798, intron 1 of 9)	1992	NM_007798	13030		NM_007798	ENSMUSG00000021939	Ctsb	CB	cathepsin B	protein-coding
4268	chr9	65197962	65198186	+	0	NA	Intergenic	Intergenic	-16616	NM_177460	214424		NM_177460	ENSMUSG00000032392	Parp16	ARTD15|PARP-16	poly (ADP-ribose) polymerase family, member 16	protein-coding
4418	chr13	67029650	67030210	+	0	NA	intron (NR_045851, intron 1 of 8)	RMER15|LTR|ERVL	2475	NR_045851	71226		NR_045851	ENSMUSG00000114362	4933433G19Rik	-	RIKEN cDNA 4933433G19 gene	ncRNA
5286	chr12	88983880	88984802	+	0	NA	intron (NM_172544, intron 2 of 19)	(TTA)n|Simple_repeat|Simple_repeat	30951	NM_172544	18191		NM_172544	ENSMUSG00000066392	Nrxn3	-	neurexin III	protein-coding
3203	chr4	138342620	138343249	+	0	NA	intron (NM_028176, intron 3 of 3)	intron (NM_028176, intron 3 of 3)	-16638	NM_026880	68943		NM_026880	ENSMUSG00000028756	Pink1	1190006F07Rik|BRPK|mFLJ00387	PTEN induced putative kinase 1	protein-coding
2502	chr19	55925750	55926435	+	0	NA	intron (NM_001331146, intron 14 of 14)	intron (NM_001331146, intron 14 of 14)	30771	NM_001142924	21416		NM_009333	ENSMUSG00000024985	Tcf7l2	TCF4B|TCF4E|Tcf-4|Tcf4	transcription factor 7 like 2, T cell specific, HMG box	protein-coding
3526	chr5	143731468	143733054	+	0	NA	promoter-TSS (NM_029749)	promoter-TSS (NM_029749)	19	NM_029749	76800		NM_029749	ENSMUSG00000051306	Usp42	2410140K03Rik|3110031A07Rik|A630018G05Rik|D5Ertd591e	ubiquitin specific peptidase 42	protein-coding
5504	chr2	174472397	174473702	+	0	NA	promoter-TSS (NM_025531)	promoter-TSS (NM_025531)	-108	NM_025531	66390		NM_025531	ENSMUSG00000016257	Prelid3b	2310042G06Rik|Slmo2	PRELI domain containing 3B	protein-coding
108	chr11	115292432	115293270	+	0	NA	intron (NM_178035, intron 2 of 5)	intron (NM_178035, intron 2 of 5)	4711	NM_178035	328035		NM_178035	ENSMUSG00000044788	Fads6	-	fatty acid desaturase domain family, member 6	protein-coding
180	chr14	25489283	25489577	+	0	NA	intron (NM_183208, intron 1 of 23)	intron (NM_183208, intron 1 of 23)	30245	NM_001310666	328365		NM_183208	ENSMUSG00000007817	Zmiz1	E330020C23|Gm10397|I920194n01|Rai17|Zimp10	zinc finger, MIZ-type containing 1	protein-coding
6122	chr6	72380878	72381053	+	0	NA	promoter-TSS (NM_001080742)	promoter-TSS (NM_001080742)	-497	NM_016872	53620		NM_016872	ENSMUSG00000073002	Vamp5	Camp	vesicle-associated membrane protein 5	protein-coding
5710	chr7	132777866	132778489	+	0	NA	intron (NM_001381859, intron 2 of 4)	intron (NM_001381859, intron 2 of 4)	-1261	NM_001347630	77938		NM_175268	ENSMUSG00000030956	Fam53b	A930008G19Rik|mKIAA0140	family with sequence similarity 53, member B	protein-coding
763	chr1	155972528	155973996	+	0	NA	promoter-TSS (NM_001039184)	promoter-TSS (NM_001039184)	-7	NM_001039184	74081		NM_001039184	ENSMUSG00000033671	Cep350	4933409L06Rik|6430546F08Rik	centrosomal protein 350	protein-coding
4761	chr19	32240497	32240690	+	0	NA	intron (NM_144792, intron 4 of 9)	intron (NM_144792, intron 4 of 9)	-29580	NM_001168526	208449		NM_144792	ENSMUSG00000040451	Sgms1	9530058O11Rik|Mob|Sms1|Sor1|Tmem23	sphingomyelin synthase 1	protein-coding
4651	chr10	40177405	40177986	+	0	NA	Intergenic	Intergenic	-35441	NM_028247	72472		NM_028247	ENSMUSG00000019838	Slc16a10	2610103N14Rik|9830169E08|Mct10|PRO0813|TAT1	solute carrier family 16 (monocarboxylic acid transporters), member 10	protein-coding
3068	chr4	106200255	106200764	+	0	NA	Intergenic	Intergenic	-40704	NR_151521	105244641		NR_151521		Gm12724	-	predicted gene 12724	ncRNA
4883	chr10	61123189	61123911	+	0	NA	intron (NM_009163, intron 2 of 14)	intron (NM_009163, intron 2 of 14)	24134	NM_009163	20397		NM_009163	ENSMUSG00000020097	Sgpl1	D10Xrf456|S1PL|Spl	sphingosine phosphate lyase 1	protein-coding
4003	chr8	23245820	23246667	+	0	NA	intron (NM_020585, intron 2 of 4)	intron (NM_020585, intron 2 of 4)	-8575	NM_024240	109145		NM_024240	ENSMUSG00000031546	Gins4	2810037C03Rik|4933405K01Rik|Sld5	GINS complex subunit 4	protein-coding
271	chr17	31183227	31183480	+	0	NA	intron (NM_080727, intron 11 of 11)	intron (NM_080727, intron 11 of 11)	14396	NM_080727	140765		NM_080727	ENSMUSG00000024034	Tmprss3	-	transmembrane protease, serine 3	protein-coding
4815	chr5	116026165	116026347	+	0	NA	TTS (NR_165275)	TTS (NR_165275)	-1828	NM_031869	19079		NM_031869	ENSMUSG00000029513	Prkab1	1300015D22Rik|E430008F22	protein kinase, AMP-activated, beta 1 non-catalytic subunit	protein-coding
2104	chr17	12924943	12925424	+	0	NA	TTS (NM_001290712)	TTS (NM_001290712)	2326	NR_028479	100303746		NR_028479		Snora20	MBI-125	small nucleolar RNA, H/ACA box 20	snoRNA
4707	chr13	97779514	97779778	+	0	NA	Intergenic	MTE2b|LTR|ERVL-MaLR	28534	NR_152263	111365222		NR_152263	ENSMUSG00000097346	Rps18-ps4	Eyelinc18|Gm26619	ribosomal protein S18, pseudogene 4	ncRNA
5102	chr8	105448210	105448593	+	0	NA	intron (NM_001033371, intron 4 of 10)	intron (NM_001033371, intron 4 of 10)	20761	NM_001033371	270091		NM_001033371	ENSMUSG00000054320	Lrrc36	-	leucine rich repeat containing 36	protein-coding
379	chr3	122074343	122074984	+	0	NA	intron (NM_007378, intron 6 of 49)	intron (NM_007378, intron 6 of 49)	30203	NM_007378	11304		NM_007378	ENSMUSG00000028125	Abca4	Abc10|Abcr|D430003I15Rik|RmP	ATP-binding cassette, sub-family A member 4	protein-coding
4679	chr11	117936295	117936687	+	0	NA	Intergenic	Intergenic	32875	NM_007707	12702		NM_007707	ENSMUSG00000053113	Socs3	Cis3|Cish3|EF-10|Ef10|SSI-3|Ssi3	suppressor of cytokine signaling 3	protein-coding
4824	chr6	120603608	120603786	+	0	NA	Intergenic	B3|SINE|B2	48901	NR_045733	73505		NR_045733		1700072O05Rik	-	RIKEN cDNA 1700072O05 gene	ncRNA
561	chr8	114117133	114117985	+	0	NA	Intergenic	Lx8|LINE|L1	-16015	NM_001290181	67528		NM_024437	ENSMUSG00000031767	Nudt7	1300007B24Rik|2210404C19Rik	nudix hydrolase 7	protein-coding
996	chr10	96691025	96691328	+	0	NA	Intergenic	Intergenic	74175	NM_007569	12226		NM_007569	ENSMUSG00000036478	Btg1	-	BTG anti-proliferation factor 1	protein-coding
3690	chr6	122880177	122880523	+	0	NA	intron (NR_156733, intron 1 of 6)	intron (NR_156733, intron 1 of 6)	5793	NM_026267	67602		NM_026267	ENSMUSG00000030327	Necap1	1200016B17Rik	NECAP endocytosis associated 1	protein-coding
2939	chr3	115748146	115748919	+	0	NA	Intergenic	Intergenic	-33477	NM_007901	13609		NM_007901	ENSMUSG00000045092	S1pr1	Edg1|Lpb1|S1p|S1p1	sphingosine-1-phosphate receptor 1	protein-coding
2610	chr2	72978535	72981068	+	0	NA	promoter-TSS (NM_001098425)	promoter-TSS (NM_001098425)	369	NR_045269	100503849		NM_183265	ENSMUSG00000063714	Sp3os	1700011J10Rik	trans-acting transcription factor 3, opposite strand	ncRNA
3941	chr7	128294869	128295116	+	0	NA	intron (NM_145590, intron 2 of 12)	Lx9|LINE|L1	3139	NM_145590	233913		NM_145590	ENSMUSG00000030780	Rusf1	-	RUS family member 1	protein-coding
3558	chr6	31145703	31146035	+	0	NA	intron (NR_110471, intron 2 of 3)	intron (NR_110471, intron 2 of 3)	72605	NR_110469	232685		NM_144555	ENSMUSG00000044471	Lncpint	Lincpint|MNCb-1768|Pint|linc-Pint	long non-protein coding RNA, Trp53 induced transcript	ncRNA
5331	chr14	36657830	36658587	+	0	NA	Intergenic	Intergenic	261327	NM_001347503	72972		NM_027045	ENSMUSG00000058690	Ccser2	1700012P13Rik|2900054P12Rik|Fam190b|Gcap14	coiled-coil serine rich 2	protein-coding
2838	chr3	51233483	51233831	+	0	NA	intron (NM_009834, intron 1 of 2)	intron (NM_009834, intron 1 of 2)	9210	NM_009834	12457		NM_009834	ENSMUSG00000023087	Noct	Ccr4|Ccrn4l	nocturnin	protein-coding
118	chr12	10445532	10446163	+	0	NA	promoter-TSS (NR_110487)	promoter-TSS (NR_110487)	-541	NR_110487	328061		NR_110487	ENSMUSG00000112792	Gm38407	4931412M21	predicted gene, 38407	ncRNA
639	chr1	69545933	69546197	+	0	NA	intron (NM_011770, intron 6 of 7)	intron (NM_011770, intron 6 of 7)	139895	NM_011770	22779		NM_011770	ENSMUSG00000025997	Ikzf2	A730095J18Rik|Helios|Zfpn1a2|Znfn1a2	IKAROS family zinc finger 2	protein-coding
1437	chr12	69681314	69682592	+	0	NA	promoter-TSS (NM_001135559)	promoter-TSS (NM_001135559)	-101	NM_001135559	20663		NM_001135559	ENSMUSG00000034801	Sos2	SOS-2|mSOS-2	SOS Ras/Rho guanine nucleotide exchange factor 2	protein-coding
1278	chr11	99314681	99314986	+	0	NA	TTS (NM_133730)	TTS (NM_133730)	8118	NM_133730	70810		NM_133730	ENSMUSG00000035831	Krt25	4631426H08Rik|CK-25|K25|Ka38|Krt25a|mIRSa1	keratin 25	protein-coding
937	chr10	77091478	77092288	+	0	NA	intron (NM_009929, intron 3 of 41)	intron (NM_009929, intron 3 of 41)	21822	NM_001109991	12822		NM_009929	ENSMUSG00000001435	Col18a1	-	collagen, type XVIII, alpha 1	protein-coding
6022	chr7	125522996	125523664	+	0	NA	Intergenic	Intergenic	-28941	NM_001008700	16190		NM_001008700	ENSMUSG00000030748	Il4ra	CD124|Il4r	interleukin 4 receptor, alpha	protein-coding
1947	chr15	98605891	98606493	+	0	NA	intron (NM_007405, intron 1 of 21)	L2a|LINE|L2	1441	NM_007405	11512		NM_007405	ENSMUSG00000022994	Adcy6	AC6|mKIAA0422	adenylate cyclase 6	protein-coding
4273	chr9	66068948	66070530	+	0	NA	promoter-TSS (NM_001025612)	promoter-TSS (NM_001025612)	-8	NM_001025612	382083		NM_001025612	ENSMUSG00000039452	Snx22	Gm1120	sorting nexin 22	protein-coding
625	chr1	58955769	58956052	+	0	NA	intron (NM_172406, intron 1 of 15)	intron (NM_172406, intron 1 of 15)	17572	NM_172406	70827		NM_172406	ENSMUSG00000026028	Trak2	2900022D04Rik|4733401O11Rik|Als2cr3|CALS-C|GRIF-1|GRIF1|OIP98|mKIAA0549	trafficking protein, kinesin binding 2	protein-coding
5921	chr5	36620380	36621015	+	0	NA	intron (NM_001081232, intron 3 of 8)	intron (NM_001081232, intron 3 of 8)	-34471	NM_001113362	100855		NM_133910	ENSMUSG00000029192	Tbc1d14	2810413P16Rik|D5Ertd110e|mKIAA1322	TBC1 domain family, member 14	protein-coding
3431	chr5	122700210	122700424	+	0	NA	Intergenic	Tigger15a|DNA|TcMar-Tigger	-7227	NM_001310718	18438		NM_011026	ENSMUSG00000029470	P2rx4	D5Ertd444e|P2X4	purinergic receptor P2X, ligand-gated ion channel 4	protein-coding
1989	chr16	8829146	8831197	+	0	NA	promoter-TSS (NM_001081400)	promoter-TSS (NM_001081400)	71	NM_001081400	69053		NM_001081400	ENSMUSG00000022507	Hapstr1	1110017P05Rik|1810013L24Rik|3010002C02Rik|Gm19906|Tapr1	HUWE1 associated protein modifying stress responses	protein-coding
2449	chr19	41482159	41483524	+	0	NA	intron (NM_001370767, intron 1 of 7)	intron (NM_001370767, intron 1 of 7)	159	NM_001370767	212391		NM_172154	ENSMUSG00000025019	Lcor	3110023F06Rik|A630025C20Rik|Gm340|Mlr2|mKIAA1795	ligand dependent nuclear receptor corepressor	protein-coding
1008	chr10	117662686	117663389	+	0	NA	intron (NM_027468, intron 3 of 8)	intron (NM_027468, intron 3 of 8)	33537	NM_027468	70574		NM_027468	ENSMUSG00000020183	Cpm	1110060I01Rik|5730456K23Rik|E030045M14Rik	carboxypeptidase M	protein-coding
2329	chr18	67640763	67642076	+	0	NA	promoter-TSS (NM_001357523)	promoter-TSS (NM_001357523)	-64	NM_001081073	225659		NM_001081073	ENSMUSG00000073542	Cep76	6230425F05Rik|9630013E05	centrosomal protein 76	protein-coding
1888	chr15	78831740	78832007	+	0	NA	Intergenic	Intergenic	-10774	NM_027219	104445		NM_027219	ENSMUSG00000049521	Cdc42ep1	1810058K22Rik|Borg5|CEP1|MSE55	CDC42 effector protein 1	protein-coding
2487	chr19	46983290	46983659	+	0	NA	intron (NR_165064, intron 1 of 16)	intron (NR_165064, intron 1 of 16)	-13906	NM_001164365	76952		NM_029810	ENSMUSG00000025041	Nt5c2	2010002I23Rik|CnII|Gm9751|Gmp|Nt5b|Pnt5|cN-II	5'-nucleotidase, cytosolic II	protein-coding
3173	chr4	135852014	135852295	+	0	NA	Intergenic	Intergenic	-3917	NM_001080387	14105		NM_010178	ENSMUSG00000028676	Srsf10	FUSIP2|Fusip1|NSSR1|NSSR2|Nssr|SRrp40|Sfrs13a|Srsf13a|TASR|TASR1|TASR2	serine and arginine-rich splicing factor 10	protein-coding
213	chr15	62336424	62337268	+	0	NA	Intergenic	Intergenic	-117395	NR_003523	67552		NM_026230		Macroh2a3	4933432H23Rik|H2afy3	macroH2A.3 histone	pseudo
2146	chr17	28929935	28931206	+	0	NA	Intergenic	Intergenic	11692	NM_153390	69307		NM_153390	ENSMUSG00000045378	Pxt1	1700001G18Rik|Stepp	peroxisomal, testis specific 1	protein-coding
5130	chr1	131125884	131126773	+	0	NA	Intergenic	Intergenic	11906	NM_145508	226419		NM_145508	ENSMUSG00000016526	Dyrk3	-	dual-specificity tyrosine phosphorylation regulated kinase 3	protein-coding
2530	chr2	27624633	27625318	+	0	NA	Intergenic	Intergenic	-52226	NM_011305	20181		NM_011305	ENSMUSG00000015846	Rxra	9530071D11Rik|Nr2b1|RXRalpha1	retinoid X receptor alpha	protein-coding
1834	chr15	36648571	36648822	+	0	NA	Intergenic	Intergenic	-39723	NM_008774	18458		NM_008774	ENSMUSG00000022283	Pabpc1	PABP|Pabp1|PabpI|Pabpl1|ePAB	poly(A) binding protein, cytoplasmic 1	protein-coding
1485	chr12	86893972	86895411	+	0	NA	Intergenic	Intergenic	-2124	NR_166902	102635544		NR_166902	ENSMUSG00000120265	Gm26698	-	predicted gene, 26698	ncRNA
1263	chr11	97187764	97188770	+	0	NA	promoter-TSS (NM_008379)	promoter-TSS (NM_008379)	-375	NM_008379	16211		NM_008379	ENSMUSG00000001440	Kpnb1	IPOB|Impnb	karyopherin subunit beta 1	protein-coding
5546	chr4	86669116	86670285	+	0	NA	intron (NM_007408, intron 1 of 7)	intron (NM_007408, intron 1 of 7)	359	NM_007408	11520		NM_007408	ENSMUSG00000028494	Plin2	ADPH|Adfp|Adrp	perilipin 2	protein-coding
553	chr8	89525083	89525414	+	0	NA	Intergenic	Intergenic	-481086	NM_021390	58198		NM_021390	ENSMUSG00000031665	Sall1	Msal-3	spalt like transcription factor 1	protein-coding
1413	chr12	27037921	27038335	+	0	NA	Intergenic	Intergenic	76867	NR_045052	100504347		NR_045052	ENSMUSG00000094002	Gm20187	-	predicted gene, 20187	ncRNA
3850	chr7	84689238	84690594	+	0	NA	promoter-TSS (NM_001360578)	promoter-TSS (NM_001360578)	41	NM_001360578	65098		NM_022985	ENSMUSG00000030629	Zfand6	3110005P07Rik|Awp1|Za20d3	zinc finger, AN1-type domain 6	protein-coding
4891	chr11	30998275	30998603	+	0	NA	exon (NM_023906, exon 2 of 10)	exon (NM_023906, exon 2 of 10)	-12074	NM_001290667	68044		NM_026527	ENSMUSG00000020309	Chac2	-	ChaC, cation transport regulator 2	protein-coding
2274	chr18	15345382	15346640	+	0	NA	Intergenic	Intergenic	56988	NM_001308647	11829		NM_009700	ENSMUSG00000024411	Aqp4	WCH4	aquaporin 4	protein-coding
5272	chr12	33220182	33221294	+	0	NA	intron (NM_001374022, intron 3 of 10)	MIRb|SINE|MIR	73052	NM_028139	380753		NM_028139	ENSMUSG00000020564	Atxn7l1	2810423G08Rik|Atxn7l4	ataxin 7-like 1	protein-coding
386	chr3	152438088	152438510	+	0	NA	intron (NM_001355673, intron 3 of 12)	intron (NM_001355673, intron 3 of 12)	41615	NM_001287139	108946		NM_198416	ENSMUSG00000039068	Zzz3	3110065C23Rik|6430567E01Rik	zinc finger, ZZ domain containing 3	protein-coding
968	chr10	80963552	80964006	+	0	NA	intron (NM_010319, intron 2 of 3)	intron (NM_010319, intron 2 of 3)	33688	NM_008655	17873		NM_008655	ENSMUSG00000015312	Gadd45b	Myd118	growth arrest and DNA-damage-inducible 45 beta	protein-coding
