PeakID (cmd=annotatePeaks.pl beds/community4.bed mm10)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
1262	chr6	115548404	115548668	+	0	NA	intron (NM_199033, intron 2 of 11)	B3|SINE|B2	3845	NM_199033	381802		NM_199033	ENSMUSG00000042389	Tsen2	-	tRNA splicing endonuclease subunit 2	protein-coding
327	chr9	65575163	65575549	+	0	NA	intron (NM_153119, intron 1 of 5)	intron (NM_153119, intron 1 of 5)	4731	NM_153119	102595		NM_153119	ENSMUSG00000050721	Plekho2	Plekhq1	pleckstrin homology domain containing, family O member 2	protein-coding
1444	chr4	6412860	6413094	+	0	NA	intron (NM_010945, intron 23 of 30)	ORR1A0|LTR|ERVL-MaLR	41294	NM_010945	18201		NM_010945	ENSMUSG00000028245	Nsmaf	C630007J05|Fan	neutral sphingomyelinase (N-SMase) activation associated factor	protein-coding
1725	chr5	110567568	110568092	+	0	NA	intron (NM_198306, intron 1 of 10)	intron (NM_198306, intron 1 of 10)	23475	NM_198306	231605		NM_198306	ENSMUSG00000033316	Galnt9	GalNAc-T9	polypeptide N-acetylgalactosaminyltransferase 9	protein-coding
405	chr11	11966292	11966633	+	0	NA	intron (NM_001370603, intron 4 of 17)	intron (NM_001370603, intron 4 of 17)	61509	NM_001177629	14783		NM_010345	ENSMUSG00000020176	Grb10	5730571D09Rik|Meg1|mKIAA0207	growth factor receptor bound protein 10	protein-coding
1232	chr2	130248162	130248709	+	0	NA	intron (NM_138655, intron 15 of 19)	intron (NM_138655, intron 15 of 19)	-25977	NM_024193	67134		NM_024193	ENSMUSG00000027405	Nop56	2310044F10Rik|Nol5a	NOP56 ribonucleoprotein	protein-coding
83	chr11	101657677	101659089	+	0	NA	Intergenic	U2|snRNA|snRNA	-7158	NM_025404	80981		NM_025404	ENSMUSG00000034936	Arl4d	1110036H21Rik|ARL6|Arf4l|Arfl4|Arl5	ADP-ribosylation factor-like 4D	protein-coding
1684	chr13	20138467	20138844	+	0	NA	intron (NM_080288, intron 1 of 21)	intron (NM_080288, intron 1 of 21)	48148	NM_080288	140580		NM_080288	ENSMUSG00000041112	Elmo1	6330578D22Rik|C230095H21Rik|CED-12	engulfment and cell motility 1	protein-coding
1721	chr8	67945252	67945584	+	0	NA	intron (NM_177698, intron 3 of 14)	intron (NM_177698, intron 3 of 14)	29156	NM_177698	234353		NM_027626	ENSMUSG00000030465	Psd3	4931420C21Rik|D430018P08|EFA6D	pleckstrin and Sec7 domain containing 3	protein-coding
512	chr14	26675429	26676297	+	0	NA	Intergenic	Intergenic	-6017	NM_178668	211948		NM_178668	ENSMUSG00000043702	Pde12	2'-PDE|2-PDE|E430028B21Rik	phosphodiesterase 12	protein-coding
851	chr8	22133912	22134902	+	0	NA	intron (NM_001162947, intron 10 of 14)	intron (NM_001162947, intron 10 of 14)	-9340	NM_177898	330721		NM_177898	ENSMUSG00000037738	Nek5	6530411J22	NIMA (never in mitosis gene a)-related expressed kinase 5	protein-coding
1312	chr11	88953550	88954014	+	0	NA	intron (NM_029023, intron 1 of 12)	intron (NM_029023, intron 1 of 12)	1660	NM_029023	74617		NM_029023	ENSMUSG00000000278	Scpep1	2410018F01Rik|4833411K15Rik|Risc	serine carboxypeptidase 1	protein-coding
1027	chr2	158047778	158048269	+	0	NA	exon (NM_001291135, exon 4 of 8)	exon (NM_001291135, exon 4 of 8)	19526	NM_027434	70470		NM_027434	ENSMUSG00000027651	Rprd1b	2610304G08Rik|2810446G03Rik|Crept	regulation of nuclear pre-mRNA domain containing 1B	protein-coding
938	chr11	62853140	62853987	+	0	NA	intron (NM_001291441, intron 4 of 12)	RSINE1|SINE|B4	6440	NM_001291441	213980		NM_001033669	ENSMUSG00000090173	Fbxw10	Fbw10|HREP|SM25H2|SM2SH2	F-box and WD-40 domain protein 10	protein-coding
840	chr7	113997492	113998287	+	0	NA	intron (NM_145584, intron 6 of 15)	intron (NM_145584, intron 6 of 15)	119892	NM_025846	66922		NM_025846	ENSMUSG00000055723	Rras2	2610016H24Rik|TC21	related RAS viral (r-ras) oncogene 2	protein-coding
1297	chr1	86480818	86481298	+	0	NA	Intergenic	Intergenic	-45499	NM_001360830	19231		NM_008972	ENSMUSG00000026238	Ptma	Thym	prothymosin alpha	protein-coding
438	chr11	106394123	106394388	+	0	NA	Intergenic	Lx2|LINE|L1	-11474	NM_010494	15896		NM_010494	ENSMUSG00000001029	Icam2	CD102|Icam-2|Ly-60	intercellular adhesion molecule 2	protein-coding
1367	chr5	23917189	23917633	+	0	NA	intron (NM_001310471, intron 10 of 10)	intron (NM_001310471, intron 10 of 10)	65178	NR_028536	100217436		NR_028536		Snord93	Gm22397|MBII-336	small nucleolar RNA, C/D box 93	snoRNA
660	chr2	103584109	103584835	+	0	NA	intron (NM_178890, intron 1 of 16)	intron (NM_178890, intron 1 of 16)	18162	NM_178890	99382		NM_178890	ENSMUSG00000032724	Abtb2	-	ankyrin repeat and BTB domain containing 2	protein-coding
119	chr13	97082239	97082819	+	0	NA	intron (NM_001100458, intron 1 of 12)	RLTR20D|LTR|ERVK	10886	NM_001100458	320557		NM_001100458	ENSMUSG00000041817	Fam169a	B230112C05Rik|SLAP75	family with sequence similarity 169, member A	protein-coding
277	chr6	148554296	148554857	+	0	NA	Intergenic	Intergenic	59733	NR_045867	622319		NM_001037912	ENSMUSG00000070995	Gm6313	EG622319	predicted gene 6313	ncRNA
1719	chr5	130097831	130098531	+	0	NA	intron (NM_001130476, intron 1 of 5)	B4|SINE|B4	18811	NM_001130476	22021		NM_013837	ENSMUSG00000034118	Tpst1	Tango13a	protein-tyrosine sulfotransferase 1	protein-coding
3	chr11	117081124	117081444	+	0	NA	Intergenic	Intergenic	3936	NR_105853	102465258		NR_105853	ENSMUSG00000104740	Mir6516	mmu-mir-6516	microRNA 6516	ncRNA
545	chr15	66825830	66827748	+	0	NA	intron (NM_009192, intron 1 of 8)	intron (NM_009192, intron 1 of 8)	5040	NM_001029841	20491		NM_009192	ENSMUSG00000022372	Sla	Slap|Slap-1	src-like adaptor	protein-coding
1041	chr3	79984570	79984969	+	0	NA	Intergenic	ORR1E|LTR|ERVL-MaLR	98839	NM_133187	68659		NM_133187	ENSMUSG00000027955	Gask1b	1110032E23Rik|2210419I08Rik|Ened|Fam198b|GaskbB	golgi associated kinase 1B	protein-coding
1747	chr14	53033784	53034039	+	0	NA	intron (NR_155501, intron 2 of 2)	Lx9|LINE|L1	5555	NR_155501	102632039		NR_155501	ENSMUSG00000104598	Gm30214	-	predicted gene, 30214	ncRNA
796	chr6	41113922	41114419	+	0	NA	Intergenic	Intergenic	-78661	NM_023333	67373		NM_023333	ENSMUSG00000029882	Prss3b	2210010C04Rik|T7	serine protease 3B	protein-coding
905	chr1	136179489	136180057	+	0	NA	Intergenic	B4A|SINE|B4	33047	NM_001329610	76422		NM_001329610	ENSMUSG00000087230	Mroh3	2310006M14Rik	maestro heat-like repeat family member 3	protein-coding
1280	chr8	69848954	69849393	+	0	NA	intron (NR_151669, intron 1 of 4)	ZP3AR|Satellite|Satellite	16549	NM_001024954	80720		NM_001024954	ENSMUSG00000031860	Pbx4	2410015M21Rik	pre B cell leukemia homeobox 4	protein-coding
1198	chr14	40962320	40962673	+	0	NA	intron (NM_145928, intron 1 of 8)	(CAACC)n|Simple_repeat|Simple_repeat	4400	NM_145928	52588		NM_145928	ENSMUSG00000037824	Tspan14	D14Ertd226e|Tm4sf14|tspan-14	tetraspanin 14	protein-coding
1217	chr17	64314535	64314850	+	0	NA	intron (NM_144859, intron 1 of 8)	ORR1A2|LTR|ERVL-MaLR	17191	NM_144859	224938		NM_144859	ENSMUSG00000024083	Pja2	Neurodap1|mKIAA0438	praja ring finger ubiquitin ligase 2	protein-coding
793	chr6	32533925	32534822	+	0	NA	intron (NM_175750, intron 1 of 31)	intron (NM_175750, intron 1 of 31)	23232	NR_040277	319849		NR_040277	ENSMUSG00000086763	Plxna4os1	B230378P21Rik	plexin A4, opposite strand 1	ncRNA
111	chr13	45513383	45513648	+	0	NA	intron (NM_025508, intron 1 of 8)	LTR33A_|LTR|ERVL	6071	NM_025508	66355		NM_025508	ENSMUSG00000000253	Gmpr	2310004P21Rik|GMPR 1	guanosine monophosphate reductase	protein-coding
36	chr1	134526560	134527609	+	0	NA	Intergenic	MLTR11A|LTR|ERVK	22598	NM_001145300	71001		NM_183292	ENSMUSG00000046367	Mgat4e	4931440L10Rik	MGAT4 family, member E	protein-coding
1002	chr18	15276647	15277123	+	0	NA	Intergenic	MTA_Mm|LTR|ERVL-MaLR	-125439	NM_134112	106931		NM_134112	ENSMUSG00000036225	Kctd1	4933402K10Rik	potassium channel tetramerisation domain containing 1	protein-coding
1337	chr16	30465669	30466284	+	0	NA	Intergenic	RMER19B|LTR|ERVK	-77446	NM_001128094	224088		NM_001128094	ENSMUSG00000022533	Atp13a3	Gm1745|Gm541|Gm542	ATPase type 13A3	protein-coding
208	chr3	41169217	41170193	+	0	NA	Intergenic	Intergenic	-86659	NM_027558	70804		NM_027558	ENSMUSG00000049940	Pgrmc2	4631434O19Rik|5730409G06Rik|DG6|PMBP	progesterone receptor membrane component 2	protein-coding
1043	chr3	89842999	89843577	+	0	NA	intron (NM_172530, intron 2 of 5)	intron (NM_172530, intron 2 of 5)	11918	NM_172530	214547		NM_172530	ENSMUSG00000046280	She	9430022A14	src homology 2 domain-containing transforming protein E	protein-coding
1249	chr4	114549277	114549842	+	0	NA	intron (NM_001085549, intron 2 of 6)	MTD|LTR|ERVL-MaLR	142835	NM_001085549	666048		NM_001085549	ENSMUSG00000070867	Trabd2b	Gm12824|Hkat	TraB domain containing 2B	protein-coding
558	chr16	8758982	8759308	+	0	NA	Intergenic	MTC|LTR|ERVL-MaLR	-20803	NM_001003918	252870		NM_001003918	ENSMUSG00000022710	Usp7	2210010O09Rik|Hausp	ubiquitin specific peptidase 7	protein-coding
1045	chr3	96451946	96452695	+	0	NA	promoter-TSS (NM_001256180)	promoter-TSS (NM_001256180)	-14	NM_001256180	329716		NM_183223	ENSMUSG00000046317	BC107364	D730018G16	cDNA sequence BC107364	protein-coding
987	chr15	97345101	97345420	+	0	NA	intron (NM_172293, intron 3 of 5)	RLTR16|LTR|ERVK	-97973	NM_001164602	105827		NM_178114	ENSMUSG00000048218	Amigo2	AMIGO-2|Ali1	adhesion molecule with Ig like domain 2	protein-coding
1118	chr8	84192559	84192894	+	0	NA	Intergenic	CpG	-13765	NR_029821	723819		NR_029821	ENSMUSG00000065483	Mir181c	Mirn181c|mir-181c	microRNA 181c	ncRNA
747	chr4	145221565	145222771	+	0	NA	intron (NM_011610, intron 8 of 9)	intron (NM_011610, intron 8 of 9)	24702	NM_011610	21938		NM_011610	ENSMUSG00000028599	Tnfrsf1b	CD120b|TNF-R-II|TNF-R2|TNF-R75|TNF-alphaR2|TNFBR|TNFR80|TNFRII|TNFalpha-R2|Tnfr-1|Tnfr2|p75	tumor necrosis factor receptor superfamily, member 1b	protein-coding
802	chr6	86076572	86076850	+	0	NA	intron (NM_001271858, intron 1 of 15)	intron (NM_001271858, intron 1 of 15)	-1337	NM_013458	11519		NM_013458	ENSMUSG00000030000	Add2	2900072M03Rik|add97	adducin 2	protein-coding
108	chr13	24418906	24419138	+	0	NA	intron (NM_001284520, intron 3 of 14)	B4A|SINE|B4	3900	NM_007717	12763		NM_007717	ENSMUSG00000016756	Cmah	-	cytidine monophospho-N-acetylneuraminic acid hydroxylase	protein-coding
1517	chr10	61464639	61465384	+	0	NA	Intergenic	Intergenic	-10822	NM_153542	216011		NM_153542	ENSMUSG00000037151	Lrrc20	-	leucine rich repeat containing 20	protein-coding
910	chr1	160811923	160812296	+	0	NA	Intergenic	L2|LINE|L2	-19171	NM_013862	29809		NM_013862	ENSMUSG00000026721	Rabgap1l	5830411O09Rik|8430421H08Rik|9630005B12Rik|HHL|Hh1|mKIAA0471	RAB GTPase activating protein 1-like	protein-coding
79	chr11	96926357	96926994	+	0	NA	Intergenic	Intergenic	-2606	NM_146026	217138		NM_146026	ENSMUSG00000047040	Prr15l	Atad4|E230006A12Rik	proline rich 15-like	protein-coding
1407	chr13	59738182	59739107	+	0	NA	Intergenic	Intergenic	4994	NR_045977	75223		NR_045977	ENSMUSG00000097502	4930528D03Rik	-	RIKEN cDNA 4930528D03 gene	ncRNA
1450	chr4	111530061	111531240	+	0	NA	intron (NM_030231, intron 7 of 12)	MIR|SINE|MIR	115644	NR_033793	67621		NM_026279	ENSMUSG00000028545	Bend5	2310026E23Rik	BEN domain containing 5	protein-coding
363	chr1	160825429	160825977	+	0	NA	Intergenic	Intergenic	-32765	NM_013862	29809		NM_013862	ENSMUSG00000026721	Rabgap1l	5830411O09Rik|8430421H08Rik|9630005B12Rik|HHL|Hh1|mKIAA0471	RAB GTPase activating protein 1-like	protein-coding
211	chr3	60546023	60546617	+	0	NA	intron (NM_020007, intron 2 of 9)	intron (NM_020007, intron 2 of 9)	45141	NM_001253710	56758		NM_020007	ENSMUSG00000027763	Mbnl1	Mbnl|mKIAA0428	muscleblind like splicing regulator 1	protein-coding
607	chr18	25099572	25099874	+	0	NA	intron (NM_001289655, intron 17 of 25)	intron (NM_001289655, intron 17 of 25)	66242	NM_001142697	66648		NM_001004361	ENSMUSG00000024269	Tpgs2	5730437P09Rik|5730494M16Rik|Pgs2	tubulin polyglutamylase complex subunit 2	protein-coding
1179	chr11	113487360	113488046	+	0	NA	intron (NM_001362944, intron 4 of 8)	intron (NM_001362944, intron 4 of 8)	78112	NM_027216	69806		NM_027216	ENSMUSG00000041654	Slc39a11	1810074D23Rik|ZIP-11	solute carrier family 39 (metal ion transporter), member 11	protein-coding
1659	chr2	28014605	28015089	+	0	NA	intron (NM_015734, intron 52 of 65)	intron (NM_015734, intron 52 of 65)	70031	NM_010190	14134		NM_010190	ENSMUSG00000026835	Fcnb	Fcn2	ficolin B	protein-coding
1088	chr6	5147477	5148295	+	0	NA	intron (NR_156747, intron 14 of 17)	intron (NR_156747, intron 14 of 17)	46060	NM_011134	18979		NM_011134	ENSMUSG00000002588	Pon1	Pon	paraoxonase 1	protein-coding
1549	chr3	36559576	36560118	+	0	NA	intron (NM_019393, intron 7 of 11)	ORR1A2|LTR|ERVL-MaLR	7241	NM_019393	50911		NM_019393	ENSMUSG00000027714	Exosc9	PM/Scl-75|Pmscl1|RRP45|p5|p6	exosome component 9	protein-coding
528	chr15	9086774	9087320	+	0	NA	intron (NM_001286255, intron 4 of 11)	intron (NM_001286255, intron 4 of 11)	15787	NM_001286255	68646		NM_001040395	ENSMUSG00000022253	Nadk2	MNADK|Nadkd1	NAD kinase 2, mitochondrial	protein-coding
1597	chr17	31238663	31239078	+	0	NA	intron (NM_177823, intron 12 of 13)	intron (NM_177823, intron 12 of 13)	30804	NM_177823	328795		NM_177823	ENSMUSG00000042345	Ubash3a	5830413C03Rik|C330001M22|Sts-2|TULA|TULA-1	ubiquitin associated and SH3 domain containing, A	protein-coding
1778	chr19	5269426	5269696	+	0	NA	intron (NM_153129, intron 1 of 23)	intron (NM_153129, intron 1 of 23)	3546	NM_001362451	107975		NM_153129	ENSMUSG00000024855	Pacs1	-	phosphofurin acidic cluster sorting protein 1	protein-coding
678	chr2	170086277	170087078	+	0	NA	Intergenic	Intergenic	-15899	NR_033632	100043910		NR_033632		A630075F10Rik	4831414D02|Gm4722	RIKEN cDNA A630075F10 gene	ncRNA
219	chr4	21788965	21789313	+	0	NA	intron (NM_152825, intron 5 of 17)	intron (NM_152825, intron 5 of 17)	12869	NM_001290425	77593		NM_152825	ENSMUSG00000040455	Usp45	3110003C05Rik|4930550B20Rik|Gcap7	ubiquitin specific petidase 45	protein-coding
685	chr3	37602951	37603458	+	0	NA	Intergenic	Intergenic	-6687	NR_130162	75947		NR_130161	ENSMUSG00000085677	4930594O21Rik	-	RIKEN cDNA 4930594O21 gene	ncRNA
1152	chr4	131833109	131833340	+	0	NA	intron (NM_011214, intron 1 of 29)	intron (NM_011214, intron 1 of 29)	5054	NM_001083119	19273		NM_011214	ENSMUSG00000028909	Ptpru	Ftp-1|PCP-2|PTP|PTP-lambda|PTPlambda|Pcp2|Ptpf|Ptprl|R-PTP-U|R-PTP-psi|RPTPlambda	protein tyrosine phosphatase receptor type U	protein-coding
1580	chr19	29203192	29203710	+	0	NA	Intergenic	Intergenic	-48352	NM_001048177	16452		NM_008413	ENSMUSG00000024789	Jak2	Fd17	Janus kinase 2	protein-coding
366	chr1	176941092	176941901	+	0	NA	intron (NM_001357390, intron 14 of 18)	L1_Mus3|LINE|L1	-105363	NR_037996	15365		NR_037996	ENSMUSG00000121135	Hmga2-ps1	EG666235|Gm7996|Hmgic-ps1|[y]i-c	high mobility group AT-hook 2, pseudogene 1	pseudo
1672	chr19	46865473	46865875	+	0	NA	intron (NM_001102471, intron 4 of 6)	intron (NM_001102471, intron 4 of 6)	71694	NR_165061	76952		NM_029810	ENSMUSG00000025041	Nt5c2	2010002I23Rik|CnII|Gm9751|Gmp|Nt5b|Pnt5|cN-II	5'-nucleotidase, cytosolic II	protein-coding
177	chr18	21151970	21152766	+	0	NA	intron (NM_001033445, intron 3 of 5)	intron (NM_001033445, intron 3 of 5)	80024	NM_008586	17288		NM_008586	ENSMUSG00000024313	Mep1b	Mep-1b	meprin 1 beta	protein-coding
1046	chr3	96457940	96458506	+	0	NA	Intergenic	CpG	-5917	NM_001256180	329716		NM_183223	ENSMUSG00000046317	BC107364	D730018G16	cDNA sequence BC107364	protein-coding
576	chr16	93417810	93418991	+	0	NA	intron (NR_040494, intron 1 of 2)	intron (NR_040494, intron 1 of 2)	40472	NR_040494	72264		NR_040494	ENSMUSG00000099968	1700029J03Rik	-	RIKEN cDNA 1700029J03 gene	ncRNA
1135	chr9	82713145	82713622	+	0	NA	Intergenic	Intergenic	-116423	NM_022986	65099		NM_022986	ENSMUSG00000032251	Irak1bp1	4921528N06Rik|Aabp3|Aip70|Simpl	interleukin-1 receptor-associated kinase 1 binding protein 1	protein-coding
65	chr11	31780789	31781862	+	0	NA	Intergenic	Intergenic	43222	NR_102311	414116		NR_102310	ENSMUSG00000085772	D630024D03Rik	-	RIKEN cDNA D630024D03 gene	ncRNA
349	chr1	86481540	86481801	+	0	NA	Intergenic	ID_B1|SINE|B4	-44887	NM_001360830	19231		NM_008972	ENSMUSG00000026238	Ptma	Thym	prothymosin alpha	protein-coding
623	chr19	7117734	7118439	+	0	NA	intron (NM_001378919, intron 3 of 9)	intron (NM_001378919, intron 3 of 9)	-12357	NM_201411	396184		NM_201411	ENSMUSG00000047787	Flrt1	D630040I23Rik	fibronectin leucine rich transmembrane protein 1	protein-coding
893	chr9	115473903	115474711	+	0	NA	Intergenic	MLT1A1-int|LTR|ERVL-MaLR	92488	NR_130329	100316675		NR_130329	ENSMUSG00000080409	Mir467h	Mirn467h|mmu-mir-467h	microRNA 467h	ncRNA
1161	chr1	157973429	157973729	+	0	NA	Intergenic	Intergenic	382681	NM_207583	240843		NM_207583	ENSMUSG00000004031	Brinp2	6430517E21Rik|Fam5b|mKIAA1747	bone morphogenic protein/retinoic acid inducible neural-specific 2	protein-coding
1133	chr9	63774518	63775586	+	0	NA	Intergenic	Intergenic	-17058	NM_016769	17127		NM_016769	ENSMUSG00000032402	Smad3	Madh3	SMAD family member 3	protein-coding
582	chr17	25946417	25946666	+	0	NA	3' UTR (NM_001358019, exon 3 of 3)	3' UTR (NM_001358019, exon 3 of 3)	-1610	NM_001039038	621239		NM_001039038	ENSMUSG00000090113	Nhlrc4	F430201B04Rik	NHL repeat containing 4	protein-coding
631	chr19	46926122	46926718	+	0	NA	intron (NR_165253, intron 2 of 18)	Lx3C|LINE|L1	10948	NR_165061	76952		NM_029810	ENSMUSG00000025041	Nt5c2	2010002I23Rik|CnII|Gm9751|Gmp|Nt5b|Pnt5|cN-II	5'-nucleotidase, cytosolic II	protein-coding
534	chr15	35200439	35201159	+	0	NA	Intergenic	Intergenic	-44993	NM_019635	56274		NM_019635	ENSMUSG00000022329	Stk3	0610042I06Rik|MST|Mst2|Mst3|Ste20|mess1	serine/threonine kinase 3	protein-coding
1774	chr2	148292518	148292762	+	0	NA	Intergenic	RSINE1|SINE|B4	-102737	NM_009219	20608		NM_009219	ENSMUSG00000037014	Sstr4	Smstr4|sst4	somatostatin receptor 4	protein-coding
417	chr11	46242072	46242510	+	0	NA	exon (NM_001252460, exon 22 of 31)	exon (NM_001252460, exon 22 of 31)	6734	NM_177075	320116		NM_177075	ENSMUSG00000048721	Fndc9	C030019I05Rik	fibronectin type III domain containing 9	protein-coding
341	chr1	73002674	73003440	+	0	NA	Intergenic	ORR1G|LTR|ERVL-MaLR	12842	NM_009407	21958		NM_009407	ENSMUSG00000026182	Tnp1	Stp-1|TP1|Tp-1	transition protein 1	protein-coding
195	chr2	38184727	38185528	+	0	NA	intron (NM_146122, intron 2 of 21)	RMER19B|LTR|ERVK	102257	NM_146122	227801		NM_146122	ENSMUSG00000035392	Dennd1a	6030446I19Rik|connecdenn	DENN domain containing 1A	protein-coding
1084	chr5	142801743	142802715	+	0	NA	intron (NM_001122730, intron 2 of 27)	ID4|SINE|ID	15433	NM_178242	231861		NM_178242	ENSMUSG00000039477	Tnrc18	EG381742|Zfp469	trinucleotide repeat containing 18	protein-coding
465	chr12	80683364	80684252	+	0	NA	TTS (NM_026244)	TTS (NM_026244)	8658	NR_037995	68354		NR_037995		Plekhd1os	0610009B14Rik	pleckstrin homology domain containing, family D (with coiled-coil domains) member 1, opposite strand	ncRNA
350	chr1	90946909	90947830	+	0	NA	intron (NM_053015, intron 15 of 15)	intron (NM_053015, intron 15 of 15)	-5739	NM_001101647	623503		NM_001101647	ENSMUSG00000090550	Prlh	EG623503	prolactin releasing hormone	protein-coding
454	chr12	17578677	17579212	+	0	NA	Intergenic	Intergenic	34071	NM_013614	18263		NM_013614	ENSMUSG00000011179	Odc1	ODC	ornithine decarboxylase, structural 1	protein-coding
626	chr19	24793643	24794830	+	0	NA	intron (NM_175013, intron 6 of 10)	intron (NM_175013, intron 6 of 10)	67606	NM_175013	226041		NM_175013	ENSMUSG00000041731	Pgm5	4833423B07|9530034F03Rik|D830025G17|aciculin	phosphoglucomutase 5	protein-coding
1165	chr1	167442859	167443092	+	0	NA	Intergenic	Intergenic	23805	NM_001013382	240899		NM_001013382	ENSMUSG00000040485	Lrrc52	4930413P14Rik	leucine rich repeat containing 52	protein-coding
573	chr16	93335695	93336264	+	0	NA	Intergenic	RMER19B|LTR|ERVK	17210	NR_040486	69857		NR_040486	ENSMUSG00000100277	1810053B23Rik	1810008L18Rik|1810056K14Rik	RIKEN cDNA 1810053B23 gene	ncRNA
896	chr9	120481352	120482672	+	0	NA	Intergenic	ORR1D2|LTR|ERVL-MaLR	10569	NR_166642	382114		NR_166642	ENSMUSG00000111828	D830035M03Rik	Gm1712	RIKEN cDNA D830035M03 gene	ncRNA
1131	chr8	125711017	125712068	+	0	NA	Intergenic	Intergenic	-22661	NM_025636	66566		NM_025636	ENSMUSG00000031851	Ntpcr	2310079N02Rik	nucleoside-triphosphatase, cancer-related	protein-coding
639	chr2	13044295	13045159	+	0	NA	Intergenic	Lx2B|LINE|L1	-33863	NM_153155	227580		NM_153155	ENSMUSG00000049630	C1ql3	1110065A22Rik|Adij|C1ql|C1qtnf13|CTRP13|K100	C1q-like 3	protein-coding
1163	chr1	160548579	160549097	+	0	NA	intron (NM_013862, intron 13 of 20)	intron (NM_013862, intron 13 of 20)	30866	NM_001146330	620246		NM_001146330	ENSMUSG00000118401	Gpr52	EG620246	G protein-coupled receptor 52	protein-coding
1627	chr11	76821177	76821727	+	0	NA	intron (NM_007754, intron 2 of 20)	L1MD2|LINE|L1	25556	NM_007754	12874		NM_007754	ENSMUSG00000020841	Cpd	D830034L15Rik	carboxypeptidase D	protein-coding
1760	chr18	12255582	12255821	+	0	NA	intron (NM_001360803, intron 7 of 7)	intron (NM_001360803, intron 7 of 7)	-19315	NM_008720	18145		NM_008720	ENSMUSG00000024413	Npc1	A430089E03Rik|D18Ertd139e|D18Ertd723e|lcsd|nmf164|spm	NPC intracellular cholesterol transporter 1	protein-coding
1114	chr8	67550969	67551413	+	0	NA	Intergenic	B4A|SINE|B4	27337	NM_008674	17962		NM_008674	ENSMUSG00000056426	Nat3	-	N-acetyltransferase 3	protein-coding
332	chr9	110669836	110670106	+	0	NA	intron (NM_028312, intron 1 of 6)	intron (NM_028312, intron 1 of 6)	13468	NM_028312	72654		NM_028312	ENSMUSG00000019659	Ccdc12	2700094L05Rik	coiled-coil domain containing 12	protein-coding
1136	chr9	107462890	107463855	+	0	NA	intron (NM_001174048, intron 2 of 37)	intron (NM_001174048, intron 2 of 37)	63492	NM_001174048	56808		NM_020263	ENSMUSG00000010066	Cacna2d2	Cacna2d|a2d2|du|mKIAA0558|td|torpid	calcium channel, voltage-dependent, alpha 2/delta subunit 2	protein-coding
424	chr11	62159852	62160242	+	0	NA	intron (NM_001029936, intron 9 of 12)	intron (NM_001029936, intron 9 of 12)	83023	NM_001029936	432572		NM_001029936	ENSMUSG00000042331	Specc1	2810012G08Rik|B230396K10Rik|Cytsb	sperm antigen with calponin homology and coiled-coil domains 1	protein-coding
320	chr9	24910693	24911333	+	0	NA	Intergenic	Intergenic	-63195	NR_153861	102631612		NR_153861	ENSMUSG00000111866	E130101E03Rik	-	RIKEN cDNA E130101E03 gene	ncRNA
57	chr10	83019439	83019988	+	0	NA	intron (NM_021439, intron 1 of 2)	intron (NM_021439, intron 1 of 2)	34216	NM_021439	58250		NM_021439	ENSMUSG00000034612	Chst11	1110020P09Rik|C4ST|C4ST-1|C4ST1|C4s	carbohydrate sulfotransferase 11	protein-coding
656	chr2	78173759	78174128	+	0	NA	intron (NR_108098, intron 2 of 6)	Lx8b|LINE|L1	-63604	NM_177843	329436		NM_177843	ENSMUSG00000054510	Gm14461	A830093M07|MAARS	predicted gene 14461	protein-coding
1340	chr16	93358051	93359319	+	0	NA	promoter-TSS (NR_040489)	promoter-TSS (NR_040489)	27	NR_040489	69857		NR_040486	ENSMUSG00000100277	1810053B23Rik	1810008L18Rik|1810056K14Rik	RIKEN cDNA 1810053B23 gene	ncRNA
295	chr7	103915334	103915915	+	0	NA	intron (NM_001271020, intron 1 of 3)	intron (NM_001271020, intron 1 of 3)	562	NM_001271020	258961		NM_146959	ENSMUSG00000042219	Or51m1	MOR3-1|Olfr631	olfactory receptor family 51 subfamily M member 1	protein-coding
479	chr13	37999684	38000222	+	0	NA	Intergenic	ORR1A2|LTR|ERVL-MaLR	-5745	NM_001360842	107513		NM_025965	ENSMUSG00000021427	Ssr1	2510001K09Rik|6330400D04|SSR|TRAPA	signal sequence receptor, alpha	protein-coding
384	chr10	25253426	25254212	+	0	NA	intron (NR_166568, intron 5 of 7)	RMER1B|Other|Other	43260	NR_166568	432442		NM_018747	ENSMUSG00000039166	Akap7	6430401D08|AKAP15|Akap18	A kinase anchor protein 7	protein-coding
480	chr13	41029747	41030754	+	0	NA	intron (NM_008547, intron 11 of 12)	intron (NM_008547, intron 11 of 12)	14000	NM_001360770	66154		NM_025387	ENSMUSG00000021361	Tmem14c	1110021D01Rik|HSPC194	transmembrane protein 14C	protein-coding
847	chr7	142059074	142059367	+	0	NA	intron (NM_001382351, intron 1 of 5)	intron (NM_001382351, intron 1 of 5)	1633	NM_001347560	101513		NM_028308	ENSMUSG00000025147	Mob2	1110017M21Rik|2700078K21Rik|Mmh	MOB kinase activator 2	protein-coding
