PeakID (cmd=annotatePeaks.pl beds/community0.bed mm10)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
6719	chr5	75155795	75156699	+	0	NA	promoter-TSS (NM_001083316)	promoter-TSS (NM_001083316)	81	NM_001083316	18595		NM_011058	ENSMUSG00000029231	Pdgfra	CD140a|Pdgfr-2	platelet derived growth factor receptor, alpha polypeptide	protein-coding
3873	chr13	73298615	73299473	+	0	NA	Intergenic	Intergenic	29438	NM_010888	407785		NM_010888	ENSMUSG00000021606	Ndufs6	IP13	NADH:ubiquinone oxidoreductase core subunit S6	protein-coding
3136	chr1	168805210	168805799	+	0	NA	Intergenic	Intergenic	213585	NR_105772	102466632		NR_105772	ENSMUSG00000098829	Mir6354	Gm27282|mmu-mir-6354	microRNA 6354	ncRNA
954	chr3	109026574	109028072	+	0	NA	5' UTR (NM_001163567, exon 1 of 11)	5' UTR (NM_001163567, exon 1 of 11)	284	NM_001163567	329739		NM_001163567	ENSMUSG00000040339	Eeig2	1600010D10Rik|B430201A12Rik|Fam102b	EEIG family member 2	protein-coding
3261	chr10	31330291	31330974	+	0	NA	Intergenic	Intergenic	17227	NM_027168	69692		NM_027168	ENSMUSG00000000295	Hddc2	2310057G13Rik	HD domain containing 2	protein-coding
367	chr2	25115429	25116080	+	0	NA	Intergenic	Intergenic	-20549	NM_001163626	241275		NM_172204	ENSMUSG00000036805	Noxa1	NY-CO-31|SDCCAG31	NADPH oxidase activator 1	protein-coding
4063	chr15	7047692	7048317	+	0	NA	Intergenic	Lx4A|LINE|L1	-81568	NM_001358593	16880		NM_013584	ENSMUSG00000054263	Lifr	A230075M04Rik|LIF	LIF receptor alpha	protein-coding
3453	chr11	46377924	46378689	+	0	NA	intron (NM_001281965, intron 1 of 16)	RSINE1|SINE|B4	11209	NM_001281968	16428		NM_010583	ENSMUSG00000020395	Itk	Emt|Tcsk|Tsk	IL2 inducible T cell kinase	protein-coding
2696	chr9	22806488	22806893	+	0	NA	intron (NM_001360259, intron 20 of 22)	intron (NM_001360259, intron 20 of 22)	330975	NM_178415	319845		NM_178415	ENSMUSG00000035919	Bbs9	E130103I17Rik	Bardet-Biedl syndrome 9	protein-coding
6130	chr17	27573789	27574298	+	0	NA	Intergenic	Intergenic	-8316	NM_001002895	106672		NM_001002895	ENSMUSG00000062753	Smim29	-	small integral membrane protein 29	protein-coding
3955	chr14	25667578	25668090	+	0	NA	Intergenic	Intergenic	-26336	NM_134084	105675		NM_134084	ENSMUSG00000021868	Ppif	CyP-D|CyP-F|CypD|PPIase	peptidylprolyl isomerase F (cyclophilin F)	protein-coding
4537	chr6	84393646	84394249	+	0	NA	Intergenic	Intergenic	29891	NR_046063	100038556		NR_046063	ENSMUSG00000107797	Gm10445	-	predicted gene 10445	ncRNA
1932	chr6	94300468	94301232	+	0	NA	Intergenic	ID_B1|SINE|B4	-16933	NM_010367	14924		NM_010367	ENSMUSG00000045095	Magi1	AIP3|BAP1|Baiap1|Gukmi1|MAGI1c|Magi-1|TNRC19|WWP3|mKIAA4129	membrane associated guanylate kinase, WW and PDZ domain containing 1	protein-coding
5934	chr15	101139899	101140240	+	0	NA	intron (NM_001277257, intron 9 of 10)	intron (NM_001277257, intron 9 of 10)	11547	NM_001277257	11482		NM_009612	ENSMUSG00000000530	Acvrl1	Acvrlk1|Alk1	activin A receptor, type II-like 1	protein-coding
709	chr2	163691915	163692608	+	0	NA	promoter-TSS (NR_166168)	promoter-TSS (NR_166168)	-154	NR_166168	102639518		NR_166168		Gm16316	-	predicted gene 16316	ncRNA
62	chr18	54626358	54626577	+	0	NA	intron (NR_045400, intron 1 of 2)	MIR|SINE|MIR	14723	NR_045400	328957		NR_045400	ENSMUSG00000118154	9330117O12Rik	9330117O12	RIKEN cDNA 9330117O12 gene	ncRNA
3795	chr13	23425445	23425790	+	0	NA	Intergenic	Intergenic	-1751	NM_013924	30946		NM_013924	ENSMUSG00000036376	Abt1	-	activator of basal transcription 1	protein-coding
4258	chr16	92340667	92341780	+	0	NA	Intergenic	Intergenic	-8002	NM_001370888	108168308		NM_001370888		Smim34	Gm46568	small integral membrane protein 34	protein-coding
4087	chr15	37100873	37101232	+	0	NA	Intergenic	MLT1E2|LTR|ERVL-MaLR	-93650	NM_026521	68036		NM_026521	ENSMUSG00000062397	Zfp706	3110006P09Rik|Znf706	zinc finger protein 706	protein-coding
3196	chr1	192745194	192745430	+	0	NA	intron (NM_144881, intron 3 of 11)	intron (NM_144881, intron 3 of 11)	25907	NM_144881	226861		NM_144881	ENSMUSG00000037375	Hhat	2810432O22Rik|AP-2CRE|Skn|Tg(TFAP2A-cre)1Will	hedgehog acyltransferase	protein-coding
5754	chr14	93890579	93891326	+	0	NA	promoter-TSS (NM_001271799)	promoter-TSS (NM_001271799)	-273	NM_001346722	211712		NM_001081377	ENSMUSG00000055421	Pcdh9	-	protocadherin 9	protein-coding
1752	chr5	151135968	151136312	+	0	NA	intron (NM_001359985, intron 1 of 12)	intron (NM_001359985, intron 1 of 12)	54053	NM_001163493	243362		NM_146258	ENSMUSG00000016128	Stard13	DLC2|GT650	StAR related lipid transfer domain containing 13	protein-coding
2029	chr6	134538655	134539393	+	0	NA	intron (NM_008514, intron 2 of 22)	intron (NM_008514, intron 2 of 22)	27889	NM_008514	16974		NM_008514	ENSMUSG00000030201	Lrp6	C030016K15Rik|Cd|Gw|ska26|ska<m26Jus>|skax26	low density lipoprotein receptor-related protein 6	protein-coding
5227	chr11	94473900	94474906	+	0	NA	promoter-TSS (NM_001177890)	promoter-TSS (NM_001177890)	-205	NM_001177888	12291		NM_009783	ENSMUSG00000020866	Cacna1g	Cav3.1d|[a]1G|a1G|alpha-1G|mKIAA1123	calcium channel, voltage-dependent, T type, alpha 1G subunit	protein-coding
217	chr19	25054869	25055466	+	0	NA	intron (NM_028785, intron 2 of 47)	RSINE1|SINE|B4	41326	NR_166890	102637425		NR_166890	ENSMUSG00000120776	Gm34235	-	predicted gene, 34235	ncRNA
5650	chr13	114931689	114932512	+	0	NA	promoter-TSS (NM_008396)	promoter-TSS (NM_008396)	0	NM_008396	16398		NM_008396	ENSMUSG00000015533	Itga2	CD49B|DX5|GPIa	integrin alpha 2	protein-coding
6190	chr17	64018901	64019424	+	0	NA	intron (NM_001286415, intron 11 of 17)	MIRb|SINE|MIR	31510	NR_130982	68771		NR_130982		1110058D11Rik	-	RIKEN cDNA 1110058D11 gene	ncRNA
2636	chr8	123720723	123721063	+	0	NA	Intergenic	Intergenic	-13065	NR_040702	234863		NR_040702	ENSMUSG00000110599	6030466F02Rik	-	RIKEN cDNA 6030466F02 gene	ncRNA
7769	chr1	73026163	73026552	+	0	NA	TTS (NR_038002)	TTS (NR_038002)	1771	NR_038002	69449		NR_038001	ENSMUSG00000101968	Teshl	1700027A15Rik	testicular germ cell expressed HSF2 interacting lncRNA	ncRNA
2947	chr9	115367729	115368269	+	0	NA	Intergenic	Intergenic	-13820	NR_130329	100316675		NR_130329	ENSMUSG00000080409	Mir467h	Mirn467h|mmu-mir-467h	microRNA 467h	ncRNA
8111	chr19	41452266	41452583	+	0	NA	Intergenic	MTC|LTR|ERVL-MaLR	-30258	NM_001370767	212391		NM_172154	ENSMUSG00000025019	Lcor	3110023F06Rik|A630025C20Rik|Gm340|Mlr2|mKIAA1795	ligand dependent nuclear receptor corepressor	protein-coding
4620	chr1	34801232	34802625	+	0	NA	5' UTR (NM_183019, exon 1 of 10)	5' UTR (NM_183019, exon 1 of 10)	187	NM_183019	226970		NM_183019	ENSMUSG00000037509	Arhgef4	9330140K16Rik|Asef|C230030N03Rik	Rho guanine nucleotide exchange factor 4	protein-coding
4015	chr14	71217082	71217452	+	0	NA	Intergenic	L1MC1|LINE|L1	-34006	NR_046076	100043132		NR_046075	ENSMUSG00000115139	Gm4251	-	predicted gene 4251	ncRNA
4538	chr6	88123403	88123829	+	0	NA	Intergenic	Intergenic	-19358	NR_105795	102465196		NR_105795	ENSMUSG00000099095	Mir6376	Gm27778|mmu-mir-6376	microRNA 6376	ncRNA
1039	chr3	148844178	148844616	+	0	NA	intron (NM_001081298, intron 10 of 23)	intron (NM_001081298, intron 10 of 23)	110238	NM_001081298	99633		NM_153517	ENSMUSG00000028184	Adgrl2	CIRL-2|Gm619|Lec1|Lphh1|Lphn2|mKIAA0786	adhesion G protein-coupled receptor L2	protein-coding
4257	chr16	91789477	91790404	+	0	NA	intron (NM_001110276, intron 4 of 15)	ORR1D2|LTR|ERVL-MaLR	60569	NM_001110275	16443		NM_010587	ENSMUSG00000022957	Itsn1	Ehsh1|Ese1|Itsn|Sh3p17	intersectin 1 (SH3 domain protein 1A)	protein-coding
7189	chr10	83945266	83945881	+	0	NA	Intergenic	Intergenic	155124	NR_152790	102637349		NR_152790	ENSMUSG00000111049	Gm34184	-	predicted gene, 34184	ncRNA
4088	chr15	38100912	38101440	+	0	NA	Intergenic	MTE2b|LTR|ERVL-MaLR	-22322	NM_001081359	70790		NM_027553	ENSMUSG00000037487	Ubr5	Edd|Edd1	ubiquitin protein ligase E3 component n-recognin 5	protein-coding
1589	chr5	107192981	107193551	+	0	NA	intron (NM_011578, intron 3 of 16)	intron (NM_011578, intron 3 of 16)	96363	NM_011578	21814		NM_011578	ENSMUSG00000029287	Tgfbr3	1110036H20Rik|TBRIII	transforming growth factor, beta receptor III	protein-coding
5106	chr11	20823323	20823704	+	0	NA	3' UTR (NM_173752, exon 5 of 5)	3' UTR (NM_173752, exon 5 of 5)	7595	NM_173752	216551		NM_173752	ENSMUSG00000042363	Lgalsl	1110067D22Rik|A530071M23|Grpa|Hspc159|Lgalsla	galectin like	protein-coding
4724	chr1	130282075	130282655	+	0	NA	Intergenic	Intergenic	-140459	NR_151525	102640368		NR_151525	ENSMUSG00000087691	Cd55os	Gm15674	CD55 molecule, opposite strand sequence	ncRNA
1626	chr5	113542930	113543520	+	0	NA	Intergenic	Intergenic	-7195	NM_177292	320916		NM_177292	ENSMUSG00000063430	Wscd2	4933413A10Rik|C530024P05Rik|Gm450	WSC domain containing 2	protein-coding
5705	chr14	45630536	45630913	+	0	NA	intron (NM_001042719, intron 1 of 13)	intron (NM_001042719, intron 1 of 13)	27329	NR_039593	100628600		NR_039593	ENSMUSG00000093167	Mir5131	mmu-mir-5131|mu-mir-5131	microRNA 5131	ncRNA
5228	chr11	95981832	95982223	+	0	NA	intron (NM_009951, intron 2 of 14)	ID_B1|SINE|B4	-18644	NR_037223	100526468		NR_037223	ENSMUSG00000093358	Mir3063	mmu-mir-3063	microRNA 3063	ncRNA
3311	chr10	77671223	77672126	+	0	NA	Intergenic	RMER16C|LTR|ERVK	-14895	NM_001287074	252974		NM_145855	ENSMUSG00000069581	Tspear	C330046G03Rik|ORF65|TSP-EAR|Tnep1	thrombospondin type laminin G domain and EAR repeats	protein-coding
2922	chr9	110645309	110645555	+	0	NA	intron (NM_183276, intron 1 of 53)	intron (NM_183276, intron 1 of 53)	8729	NM_183276	235627		NM_183276	ENSMUSG00000056724	Nbeal2	1110014F23Rik|mKIAA0540	neurobeachin-like 2	protein-coding
2948	chr9	115862667	115863353	+	0	NA	Intergenic	C-rich|Low_complexity|Low_complexity	-46445	NM_028638	73748		NM_028638	ENSMUSG00000056880	Gadl1	1110027M19Rik|ADC|CSADC	glutamate decarboxylase-like 1	protein-coding
5831	chr15	56685050	56686184	+	0	NA	intron (NM_008216, intron 1 of 3)	intron (NM_008216, intron 1 of 3)	-4327	NR_002874	594843		NR_002874	ENSMUSG00000086541	Has2os	EG594843|Has2as|Hasnt	hyaluronan synthase 2, opposite strand	ncRNA
73	chr18	60516753	60517793	+	0	NA	Intergenic	Intergenic	-8881	NM_026302	67665		NM_026302	ENSMUSG00000024603	Dctn4	1110001K06Rik|4930547K17Rik|C130039E17Rik|p62	dynactin 4	protein-coding
5242	chr11	100891272	100892324	+	0	NA	intron (NM_213660, intron 21 of 23)	intron (NM_213660, intron 21 of 23)	31314	NM_001164062	20850		NM_011488	ENSMUSG00000004043	Stat5a	STAT5	signal transducer and activator of transcription 5A	protein-coding
1244	chr4	110350869	110352367	+	0	NA	intron (NM_001163397, intron 1 of 5)	CpG	293	NM_001163397	15572		NM_010488	ENSMUSG00000028546	Elavl4	Elav|Hud|PNEM	ELAV like RNA binding protein 4	protein-coding
1099	chr4	11240813	11241069	+	0	NA	intron (NM_178112, intron 7 of 27)	ORR1B1|LTR|ERVL-MaLR	13318	NM_001159595	72656		NM_178112	ENSMUSG00000040738	Ints8	2810013E07Rik|D130008D20Rik	integrator complex subunit 8	protein-coding
4598	chr9	79810347	79810917	+	0	NA	Intergenic	B4|SINE|B4	16991	NR_040734	74633		NR_040734	ENSMUSG00000086918	4930429F24Rik	Myolinc	RIKEN cDNA 4930429F24 gene	ncRNA
2446	chr8	40423156	40424625	+	0	NA	promoter-TSS (NM_178395)	promoter-TSS (NM_178395)	75	NM_178395	70546		NM_178395	ENSMUSG00000039470	Zdhhc2	5730415P04Rik|6430583A19Rik|DHHC-2	zinc finger, DHHC domain containing 2	protein-coding
176	chr19	5266938	5267328	+	0	NA	intron (NM_153129, intron 1 of 23)	intron (NM_153129, intron 1 of 23)	5974	NM_001362451	107975		NM_153129	ENSMUSG00000024855	Pacs1	-	phosphofurin acidic cluster sorting protein 1	protein-coding
2579	chr8	107503201	107503937	+	0	NA	intron (NM_025830, intron 6 of 23)	intron (NM_025830, intron 6 of 23)	-47675	NR_029553	387158		NR_029553	ENSMUSG00000065439	Mir140	Mirn140|mir-140|mmu-mir-140	microRNA 140	ncRNA
5326	chr12	25014332	25014903	+	0	NA	intron (NM_001081378, intron 21 of 31)	intron (NM_001081378, intron 21 of 31)	39685	NM_001081378	77480		NM_001081378	ENSMUSG00000036333	Kidins220	3110039L19Rik|C330002I19Rik|mKIAA1250	kinase D-interacting substrate 220	protein-coding
4481	chr3	153886333	153886600	+	0	NA	intron (NM_031870, intron 7 of 19)	B3|SINE|B2	18425	NM_001282054	55993		NM_031870	ENSMUSG00000005493	Msh4	4930485C04Rik|mMsh4	mutS homolog 4	protein-coding
5891	chr15	85826538	85827316	+	0	NA	Intergenic	Intergenic	-5194	NM_011105	18766		NM_011105	ENSMUSG00000052496	Pkdrej	-	polycystin (PKD) family receptor for egg jelly	protein-coding
3904	chr13	96989191	96989470	+	0	NA	Intergenic	Intergenic	45032	NM_025585	66479		NM_025585	ENSMUSG00000052075	1700029F12Rik	-	RIKEN cDNA 1700029F12 gene	protein-coding
1514	chr5	73246379	73246784	+	0	NA	intron (NM_028194, intron 1 of 62)	intron (NM_028194, intron 1 of 62)	10037	NM_028194	72313		NM_028194	ENSMUSG00000070733	Fryl	2010313D22Rik|2310004H21Rik|2510002A14Rik|9030227G01Rik|mKIAA0826	FRY like transcription coactivator	protein-coding
144	chr18	80624843	80625799	+	0	NA	intron (NM_198429, intron 9 of 9)	intron (NM_198429, intron 9 of 9)	-19512	NR_168126	105246509		NR_166911	ENSMUSG00000118379	Gm41790	-	predicted gene, 41790	ncRNA
7114	chr9	99629307	99630075	+	0	NA	5' UTR (NM_001311142, exon 1 of 16)	5' UTR (NM_001311142, exon 1 of 16)	113	NM_001311142	72507		NM_028258	ENSMUSG00000037784	Dzip1l	2610524A10Rik	DAZ interacting protein 1-like	protein-coding
2165	chr7	48749264	48750692	+	0	NA	Intergenic	Intergenic	-39025	NM_028031	243983		NM_028031	ENSMUSG00000030471	Zdhhc13	2410004E01Rik|C530010M18|HIP3RP|Hip14l|kojak|skc4	zinc finger, DHHC domain containing 13	protein-coding
3079	chr1	132046270	132046694	+	0	NA	intron (NM_172510, intron 6 of 10)	intron (NM_172510, intron 6 of 10)	21580	NM_172510	213006		NM_172510	ENSMUSG00000059149	Mfsd4a	A230072B04|A930031D07Rik|Mfsd4	major facilitator superfamily domain containing 4A	protein-coding
5512	chr13	35807562	35807938	+	0	NA	intron (NM_009881, intron 4 of 9)	ORR1F|LTR|ERVL-MaLR	66288	NM_001378942	12593		NM_009881	ENSMUSG00000059288	Cdyl	-	chromodomain protein, Y chromosome-like	protein-coding
6578	chr4	3929428	3930200	+	0	NA	intron (NM_019969, intron 1 of 5)	intron (NM_019969, intron 1 of 5)	8591	NM_019969	56711		NM_019969	ENSMUSG00000003282	Plag1	-	pleiomorphic adenoma gene 1	protein-coding
312	chr2	3493876	3494402	+	0	NA	intron (NM_015765, intron 10 of 13)	MIR|SINE|MIR	18675	NM_015765	50497		NM_015765	ENSMUSG00000109865	Hspa14	70kDa|HSP70L1|Hsp70-4|NST-1|hsr.1	heat shock protein 14	protein-coding
4209	chr16	30160415	30160803	+	0	NA	Intergenic	Intergenic	95252	NM_008235	15205		NM_008235	ENSMUSG00000022528	Hes1	Hry|bHLHb39	hes family bHLH transcription factor 1	protein-coding
936	chr3	104585207	104585997	+	0	NA	Intergenic	MLT2B3|LTR|ERVL	-53062	NM_009196	20501		NM_009196	ENSMUSG00000032902	Slc16a1	Mct1	solute carrier family 16 (monocarboxylic acid transporters), member 1	protein-coding
5960	chr16	13430705	13431688	+	0	NA	Intergenic	MLTR11A|LTR|ERVK	-16756	NR_169187	118027462		NR_169185	ENSMUSG00000109857	Gm53058	-	predicted gene 53058	ncRNA
7026	chr8	83982524	83982800	+	0	NA	intron (NM_008854, intron 3 of 9)	B4|SINE|B4	5779	NM_001277898	18747		NM_008854	ENSMUSG00000005469	Prkaca	PKCD|Pkaca	protein kinase, cAMP dependent, catalytic, alpha	protein-coding
7921	chr5	143893428	143893781	+	0	NA	exon (NM_001310772, exon 2 of 3)	exon (NM_001310772, exon 2 of 3)	1463	NM_001310772	66729		NM_025732	ENSMUSG00000029607	Ankrd61	4921520G13Rik	ankyrin repeat domain 61	protein-coding
2766	chr9	56160357	56161361	+	0	NA	exon (NM_019793, exon 1 of 7)	exon (NM_019793, exon 1 of 7)	211	NM_019793	56434		NM_019793	ENSMUSG00000032324	Tspan3	1700055K04Rik|TM4-A|Tm4sf8	tetraspanin 3	protein-coding
7639	chr17	15620757	15621071	+	0	NA	Intergenic	Intergenic	-10874	NR_045431	71008		NR_045431	ENSMUSG00000116924	4933401D09Rik	-	RIKEN cDNA 4933401D09 gene	ncRNA
832	chr3	61159821	61160376	+	0	NA	Intergenic	Intergenic	157313	NM_008772	18441		NM_008772	ENSMUSG00000027765	P2ry1	P2Y1|P2y1r	purinergic receptor P2Y, G-protein coupled 1	protein-coding
4869	chr10	13323569	13324818	+	0	NA	promoter-TSS (NM_001195096)	promoter-TSS (NM_001195096)	96	NM_001195096	215789		NM_001033257	ENSMUSG00000062866	Phactr2	-	phosphatase and actin regulator 2	protein-coding
2717	chr9	35535128	35535560	+	0	NA	Intergenic	ORR1A2|LTR|ERVL-MaLR	-17075	NM_001378295	115487164		NM_001378295	ENSMUSG00000098590	Vsig10l2	Gm1113	V-set and immunoglobulin domain containing 10 like 2	protein-coding
6027	chr16	58520576	58520794	+	0	NA	intron (NM_001357433, intron 1 of 10)	intron (NM_001357433, intron 1 of 10)	2741	NM_018784	54613		NM_018784	ENSMUSG00000022747	St3gal6	1700023B24Rik|Siat10|St3galVI	ST3 beta-galactoside alpha-2,3-sialyltransferase 6	protein-coding
810	chr3	51712189	51712687	+	0	NA	intron (NM_001004176, intron 2 of 4)	(CA)n|Simple_repeat|Simple_repeat	51259	NM_001310482	211666		NM_174995	ENSMUSG00000074604	Mgst2	GST2|MGST-II	microsomal glutathione S-transferase 2	protein-coding
262	chr19	45549579	45549975	+	0	NA	Intergenic	Intergenic	10787	NM_001330507	56626		NM_020032	ENSMUSG00000025218	Poll	1110003P06Rik	polymerase (DNA directed), lambda	protein-coding
6949	chr7	102485959	102486617	+	0	NA	intron (NM_020289, intron 1 of 1)	intron (NM_020289, intron 1 of 1)	2019	NM_020289	257926		NM_020289	ENSMUSG00000043925	Or55b4	MOR42-3|Olfr544|Ors6	olfactory receptor family 55 subfamily B member 4	protein-coding
3665	chr12	75577151	75577954	+	0	NA	intron (NM_012024, intron 2 of 13)	Lx8|LINE|L1	18680	NM_012024	26932		NM_012024	ENSMUSG00000021051	Ppp2r5e	4633401M22Rik|B56beta	protein phosphatase 2, regulatory subunit B', epsilon	protein-coding
6164	chr17	47776966	47777475	+	0	NA	intron (NM_001161723, intron 1 of 8)	intron (NM_001161723, intron 1 of 8)	-8524	NM_011549	21425		NM_011549	ENSMUSG00000023990	Tfeb	Tcfeb|bHLHe35	transcription factor EB	protein-coding
330	chr2	10576021	10576670	+	0	NA	intron (NM_001369078, intron 18 of 21)	intron (NM_001369078, intron 18 of 21)	58190	NR_035418	100316831		NR_035418	ENSMUSG00000080594	Mir669h	Mirn669h|mir-669h|mmu-mir-669h	microRNA 669h	ncRNA
7699	chr6	129517864	129518013	+	0	NA	3' UTR (NM_001081186, exon 5 of 5)	3' UTR (NM_001081186, exon 5 of 5)	5381	NM_001081186	330428		NM_001081186	ENSMUSG00000030160	Tmem52b	D630042F21Rik	transmembrane protein 52B	protein-coding
2823	chr9	72169653	72170211	+	0	NA	Intergenic	Intergenic	-58113	NM_001253865	21406		NM_011544	ENSMUSG00000032228	Tcf12	A130037E08Rik|ALF1|HEB|HEBAlt|HTF-4|HTF4|ME1|REB|bHLHb20	transcription factor 12	protein-coding
50	chr18	46396362	46397036	+	0	NA	Intergenic	Intergenic	69117	NR_045438	72076		NM_028086		Mospd4	2010013H21Rik	motile sperm domain containing 4	pseudo
6784	chr5	146687701	146687850	+	0	NA	Intergenic	Intergenic	-102536	NM_001359058	14738		NM_008151	ENSMUSG00000041468	Gpr12	Gpcr01|Gpcr12|Gpcr20|Gpcr21	G-protein coupled receptor 12	protein-coding
3686	chr12	81532181	81533337	+	0	NA	exon (NM_001309848, exon 1 of 6)	exon (NM_001309848, exon 1 of 6)	152	NM_001309814	24071		NM_025292	ENSMUSG00000090935	Synj2bp	ARIP2|ActRIP4|D12Wsu118e|OMP25	synaptojanin 2 binding protein	protein-coding
6028	chr16	58525837	58526201	+	0	NA	Intergenic	Intergenic	-1766	NM_001357435	54613		NM_018784	ENSMUSG00000022747	St3gal6	1700023B24Rik|Siat10|St3galVI	ST3 beta-galactoside alpha-2,3-sialyltransferase 6	protein-coding
3529	chr11	94978728	94980194	+	0	NA	Intergenic	Intergenic	-3134	NM_009161	20391		NM_009161	ENSMUSG00000001508	Sgca	50DAG|Asg	sarcoglycan, alpha (dystrophin-associated glycoprotein)	protein-coding
921	chr3	101355762	101356035	+	0	NA	Intergenic	Intergenic	-1295	NR_166187	102635610		NR_166187		Gm32900	-	predicted gene, 32900	ncRNA
1775	chr6	12023319	12023854	+	0	NA	intron (NM_001362122, intron 15 of 16)	Lx8b|LINE|L1	85994	NR_003631	625347		NM_001039041	ENSMUSG00000121657	Gm6578	EG625347	mitochondrial ribosomal protein L32 pseudogene	pseudo
1833	chr6	41604368	41606142	+	0	NA	promoter-TSS (NM_007680)	promoter-TSS (NM_007680)	-256	NM_001146351	13848		NM_007680	ENSMUSG00000029869	Ephb6	Cekl|Mep	Eph receptor B6	protein-coding
539	chr2	101287783	101288937	+	0	NA	Intergenic	Intergenic	332686	NM_001362687	68170		NM_026592	ENSMUSG00000027165	Iftap	B230118H07Rik|NWC	intraflagellar transport associated protein	protein-coding
6680	chr5	5191181	5191376	+	0	NA	intron (NM_001310448, intron 4 of 13)	intron (NM_001310448, intron 4 of 13)	74790	NM_001310448	18647		NM_011074	ENSMUSG00000028926	Cdk14	Pftk1|mKIAA0834	cyclin dependent kinase 14	protein-coding
7449	chr6	91186369	91186835	+	0	NA	Intergenic	Intergenic	-26162	NM_007992	14115		NM_007992	ENSMUSG00000064080	Fbln2	5730577E14Rik|FIBL-2	fibulin 2	protein-coding
6042	chr16	76040369	76041210	+	0	NA	Intergenic	Intergenic	40005	NR_155447	102632240		NR_155447	ENSMUSG00000087214	Gm15555	-	predicted gene 15555	ncRNA
1176	chr4	65607070	65607460	+	0	NA	intron (NM_001161782, intron 1 of 1)	intron (NM_001161782, intron 1 of 1)	2279	NM_053084	69807		NM_053084	ENSMUSG00000051675	Trim32	1810045E12Rik|3f3|BBS11|Zfp117	tripartite motif-containing 32	protein-coding
2113	chr7	25376590	25376982	+	0	NA	promoter-TSS (NR_073027)	promoter-TSS (NR_073027)	-33	NR_073027	654804		NM_001039540	ENSMUSG00000053714	4732471J01Rik	-	RIKEN cDNA 4732471J01 gene	ncRNA
7576	chr1	192981116	192982040	+	0	NA	intron (NM_001301370, intron 3 of 8)	RLTR17B_Mm|LTR|ERVK	54197	NM_181546	329324		NM_181546	ENSMUSG00000016200	Syt14	B230320I09Rik|sytXIV	synaptotagmin XIV	protein-coding
163	chr18	84414283	84415033	+	0	NA	intron (NM_001033341, intron 4 of 8)	intron (NM_001033341, intron 4 of 8)	174846	NM_001033341	240476		NM_001033341	ENSMUSG00000048410	Zfp407	6430585N13Rik|Gm333|Gm334|Gm948|ZNF407	zinc finger protein 407	protein-coding
5410	chr12	100508579	100509168	+	0	NA	intron (NM_001033213, intron 1 of 19)	intron (NM_001033213, intron 1 of 19)	11949	NM_001033213	104718		NM_001033213	ENSMUSG00000033530	Ttc7b	Ttc7l1	tetratricopeptide repeat domain 7B	protein-coding
4170	chr15	100104227	100104502	+	0	NA	intron (NR_037311, intron 2 of 3)	intron (NR_037311, intron 2 of 3)	-50032	NM_172819	239667		NM_172819	ENSMUSG00000023026	Dip2b	4932422C22|mKIAA1463	disco interacting protein 2 homolog B	protein-coding
3972	chr14	40956210	40957106	+	0	NA	intron (NM_145928, intron 1 of 8)	intron (NM_145928, intron 1 of 8)	-8449	NM_001316748	52588		NM_145928	ENSMUSG00000037824	Tspan14	D14Ertd226e|Tm4sf14|tspan-14	tetraspanin 14	protein-coding
6577	chr4	3677674	3679339	+	0	NA	intron (NM_010747, intron 1 of 12)	CpG	385	NM_010747	17096		NM_010747	ENSMUSG00000042228	Lyn	Hck-2|p53Lyn|p56Lyn	LYN proto-oncogene, Src family tyrosine kinase	protein-coding
381	chr2	27487138	27487934	+	0	NA	Intergenic	Intergenic	-11863	NM_001113573	67382		NM_023336	ENSMUSG00000026918	Brd3	2410084F24Rik|Fsrg2|ORFX|RINGL3	bromodomain containing 3	protein-coding
533	chr2	93333446	93335077	+	0	NA	intron (NM_183180, intron 1 of 9)	CpG	226	NM_183180	241556		NM_183180	ENSMUSG00000027217	Tspan18	2610042G18Rik|6720430O15	tetraspanin 18	protein-coding
2186	chr7	68089704	68090035	+	0	NA	intron (NM_010513, intron 2 of 20)	intron (NM_010513, intron 2 of 20)	137612	NM_010513	16001		NM_010513	ENSMUSG00000005533	Igf1r	A330103N21Rik|CD221|D930020L01|IGF-1R|hyft	insulin-like growth factor I receptor	protein-coding
7824	chr11	3173474	3173722	+	0	NA	intron (NM_001363224, intron 8 of 28)	MTD|LTR|ERVL-MaLR	20005	NM_030207	78887		NM_030207	ENSMUSG00000023764	Sfi1	-	Sfi1 homolog, spindle assembly associated (yeast)	protein-coding
1893	chr6	73531130	73531378	+	0	NA	Intergenic	B4A|SINE|B4	-60233	NR_108032	73408		NR_108032	ENSMUSG00000107408	1700065L07Rik	-	RIKEN cDNA 1700065L07 gene	ncRNA
2785	chr9	62082999	62083331	+	0	NA	intron (NR_160774, intron 2 of 2)	intron (NR_160774, intron 2 of 2)	39429	NR_039595	100628602		NR_039595	ENSMUSG00000092696	Mir5133	mir-5133|mmu-mir-5133|mu-mir-5133	microRNA 5133	ncRNA
